sku_id,date,quantity_demanded,is_promotion,month,day_of_week,is_weekend
SKU-00361,2024-04-24,608,0,4,2,0
SKU-00361,2024-04-25,664,0,4,3,0
SKU-00361,2024-04-26,549,0,4,4,0
SKU-00361,2024-04-27,371,0,4,5,1
SKU-00361,2024-04-28,58,0,4,6,1
SKU-00361,2024-04-29,512,0,4,0,0
SKU-00361,2024-04-30,628,0,4,1,0
SKU-00361,2024-05-01,429,0,5,2,0
SKU-00361,2024-05-02,611,0,5,3,0
SKU-00361,2024-05-03,667,0,5,4,0
SKU-00361,2024-05-04,395,0,5,5,1
SKU-00361,2024-05-05,45,0,5,6,1
SKU-00361,2024-05-06,684,0,5,0,0
SKU-00361,2024-05-07,551,0,5,1,0
SKU-00361,2024-05-08,664,0,5,2,0
SKU-00361,2024-05-09,614,0,5,3,0
SKU-00361,2024-05-10,479,0,5,4,0
SKU-00361,2024-05-11,403,0,5,5,1
SKU-00361,2024-05-12,56,0,5,6,1
SKU-00361,2024-05-13,536,0,5,0,0
SKU-00361,2024-05-14,534,0,5,1,0
SKU-00361,2024-05-15,541,0,5,2,0
SKU-00361,2024-05-16,533,0,5,3,0
SKU-00361,2024-05-17,708,0,5,4,0
SKU-00361,2024-05-18,364,0,5,5,1
SKU-00361,2024-05-19,59,0,5,6,1
SKU-00361,2024-05-20,795,0,5,0,0
SKU-00361,2024-05-21,607,0,5,1,0
SKU-00361,2024-05-22,552,0,5,2,0
SKU-00361,2024-05-23,452,0,5,3,0
SKU-00361,2024-05-24,786,0,5,4,0
SKU-00361,2024-05-25,339,0,5,5,1
SKU-00361,2024-05-26,55,0,5,6,1
SKU-00361,2024-05-27,584,0,5,0,0
SKU-00361,2024-05-28,597,0,5,1,0
SKU-00361,2024-05-29,702,0,5,2,0
SKU-00361,2024-05-30,661,0,5,3,0
SKU-00361,2024-05-31,547,0,5,4,0
SKU-00361,2024-06-01,312,0,6,5,1
SKU-00361,2024-06-02,58,0,6,6,1
SKU-00361,2024-06-03,405,0,6,0,0
SKU-00361,2024-06-04,826,0,6,1,0
SKU-00361,2024-06-05,650,0,6,2,0
SKU-00361,2024-06-06,581,0,6,3,0
SKU-00361,2024-06-07,672,0,6,4,0
SKU-00361,2024-06-08,358,0,6,5,1
SKU-00361,2024-06-09,44,0,6,6,1
SKU-00361,2024-06-10,538,0,6,0,0
SKU-00361,2024-06-11,541,0,6,1,0
SKU-00361,2024-06-12,668,0,6,2,0
SKU-00361,2024-06-13,482,0,6,3,0
SKU-00361,2024-06-14,437,0,6,4,0
SKU-00361,2024-06-15,251,0,6,5,1
SKU-00361,2024-06-16,51,0,6,6,1
SKU-00361,2024-06-17,534,0,6,0,0
SKU-00361,2024-06-18,411,0,6,1,0
SKU-00361,2024-06-19,645,0,6,2,0
SKU-00361,2024-06-20,512,0,6,3,0
SKU-00361,2024-06-21,529,0,6,4,0
SKU-00361,2024-06-22,276,0,6,5,1
SKU-00361,2024-06-23,53,0,6,6,1
SKU-00361,2024-06-24,525,0,6,0,0
SKU-00361,2024-06-25,486,0,6,1,0
SKU-00361,2024-06-26,527,0,6,2,0
SKU-00361,2024-06-27,494,0,6,3,0
SKU-00361,2024-06-28,549,0,6,4,0
SKU-00361,2024-06-29,372,0,6,5,1
SKU-00361,2024-06-30,46,0,6,6,1
SKU-00361,2024-07-01,463,0,7,0,0
SKU-00361,2024-07-02,411,0,7,1,0
SKU-00361,2024-07-03,613,0,7,2,0
SKU-00361,2024-07-04,418,0,7,3,0
SKU-00361,2024-07-05,521,0,7,4,0
SKU-00361,2024-07-06,289,0,7,5,1
SKU-00361,2024-07-07,53,0,7,6,1
SKU-00361,2024-07-08,516,0,7,0,0
SKU-00361,2024-07-09,481,0,7,1,0
SKU-00361,2024-07-10,499,0,7,2,0
SKU-00361,2024-07-11,511,0,7,3,0
SKU-00361,2024-07-12,735,0,7,4,0
SKU-00361,2024-07-13,284,0,7,5,1
SKU-00361,2024-07-14,55,0,7,6,1
SKU-00361,2024-07-15,535,0,7,0,0
SKU-00361,2024-07-16,629,0,7,1,0
SKU-00361,2024-07-17,651,0,7,2,0
SKU-00361,2024-07-18,467,0,7,3,0
SKU-00361,2024-07-19,430,0,7,4,0
SKU-00361,2024-07-20,268,0,7,5,1
SKU-00361,2024-07-21,56,0,7,6,1
SKU-00361,2024-07-22,623,0,7,0,0
SKU-00361,2024-07-23,727,0,7,1,0
SKU-00361,2024-07-24,571,0,7,2,0
SKU-00361,2024-07-25,522,0,7,3,0
SKU-00361,2024-07-26,532,0,7,4,0
SKU-00361,2024-07-27,303,0,7,5,1
SKU-00361,2024-07-28,53,0,7,6,1
SKU-00361,2024-07-29,554,0,7,0,0
SKU-00361,2024-07-30,699,0,7,1,0
SKU-00361,2024-07-31,471,0,7,2,0
SKU-00361,2024-08-01,467,0,8,3,0
SKU-00361,2024-08-02,396,0,8,4,0
SKU-00361,2024-08-03,337,0,8,5,1
SKU-00361,2024-08-04,46,0,8,6,1
SKU-00361,2024-08-05,666,0,8,0,0
SKU-00361,2024-08-06,399,0,8,1,0
SKU-00361,2024-08-07,554,0,8,2,0
SKU-00361,2024-08-08,584,0,8,3,0
SKU-00361,2024-08-09,482,0,8,4,0
SKU-00361,2024-08-10,222,0,8,5,1
SKU-00361,2024-08-11,62,0,8,6,1
SKU-00361,2024-08-12,580,0,8,0,0
SKU-00361,2024-08-13,500,0,8,1,0
SKU-00361,2024-08-14,391,0,8,2,0
SKU-00361,2024-08-15,572,0,8,3,0
SKU-00361,2024-08-16,584,0,8,4,0
SKU-00361,2024-08-17,403,0,8,5,1
SKU-00361,2024-08-18,54,0,8,6,1
SKU-00361,2024-08-19,547,0,8,0,0
SKU-00361,2024-08-20,535,0,8,1,0
SKU-00361,2024-08-21,382,0,8,2,0
SKU-00361,2024-08-22,384,0,8,3,0
SKU-00361,2024-08-23,482,0,8,4,0
SKU-00361,2024-08-24,364,0,8,5,1
SKU-00361,2024-08-25,53,0,8,6,1
SKU-00361,2024-08-26,489,0,8,0,0
SKU-00361,2024-08-27,406,0,8,1,0
SKU-00361,2024-08-28,662,0,8,2,0
SKU-00361,2024-08-29,398,0,8,3,0
SKU-00361,2024-08-30,677,0,8,4,0
SKU-00361,2024-08-31,336,0,8,5,1
SKU-00361,2024-09-01,71,0,9,6,1
SKU-00361,2024-09-02,665,0,9,0,0
SKU-00361,2024-09-03,698,0,9,1,0
SKU-00361,2024-09-04,527,0,9,2,0
SKU-00361,2024-09-05,563,0,9,3,0
SKU-00361,2024-09-06,642,0,9,4,0
SKU-00361,2024-09-07,392,0,9,5,1
SKU-00361,2024-09-08,75,0,9,6,1
SKU-00361,2024-09-09,613,0,9,0,0
SKU-00361,2024-09-10,508,0,9,1,0
SKU-00361,2024-09-11,492,0,9,2,0
SKU-00361,2024-09-12,675,0,9,3,0
SKU-00361,2024-09-13,618,0,9,4,0
SKU-00361,2024-09-14,377,0,9,5,1
SKU-00361,2024-09-15,70,0,9,6,1
SKU-00361,2024-09-16,697,0,9,0,0
SKU-00361,2024-09-17,630,0,9,1,0
SKU-00361,2024-09-18,567,0,9,2,0
SKU-00361,2024-09-19,674,0,9,3,0
SKU-00361,2024-09-20,632,0,9,4,0
SKU-00361,2024-09-21,380,0,9,5,1
SKU-00361,2024-09-22,56,0,9,6,1
SKU-00361,2024-09-23,637,0,9,0,0
SKU-00361,2024-09-24,578,0,9,1,0
SKU-00361,2024-09-25,735,0,9,2,0
SKU-00361,2024-09-26,633,0,9,3,0
SKU-00361,2024-09-27,532,0,9,4,0
SKU-00361,2024-09-28,355,0,9,5,1
SKU-00361,2024-09-29,90,0,9,6,1
SKU-00361,2024-09-30,534,0,9,0,0
SKU-00361,2024-10-01,974,0,10,1,0
SKU-00361,2024-10-02,1002,0,10,2,0
SKU-00361,2024-10-03,1259,0,10,3,0
SKU-00361,2024-10-04,1743,0,10,4,0
SKU-00361,2024-10-05,825,0,10,5,1
SKU-00361,2024-10-06,107,0,10,6,1
SKU-00361,2024-10-07,1411,0,10,0,0
SKU-00361,2024-10-08,1175,0,10,1,0
SKU-00361,2024-10-09,1518,0,10,2,0
SKU-00361,2024-10-10,1867,1,10,3,0
SKU-00361,2024-10-11,1094,0,10,4,0
SKU-00361,2024-10-12,682,0,10,5,1
SKU-00361,2024-10-13,125,0,10,6,1
SKU-00361,2024-10-14,1267,0,10,0,0
SKU-00361,2024-10-15,1206,0,10,1,0
SKU-00361,2024-10-16,1800,1,10,2,0
SKU-00361,2024-10-17,1148,0,10,3,0
SKU-00361,2024-10-18,1636,1,10,4,0
SKU-00361,2024-10-19,854,0,10,5,1
SKU-00361,2024-10-20,112,0,10,6,1
SKU-00361,2024-10-21,1308,0,10,0,0
SKU-00361,2024-10-22,1620,0,10,1,0
SKU-00361,2024-10-23,1451,0,10,2,0
SKU-00361,2024-10-24,1002,0,10,3,0
SKU-00361,2024-10-25,1227,0,10,4,0
SKU-00361,2024-10-26,742,0,10,5,1
SKU-00361,2024-10-27,125,0,10,6,1
SKU-00361,2024-10-28,1223,0,10,0,0
SKU-00361,2024-10-29,2797,1,10,1,0
SKU-00361,2024-10-30,1328,0,10,2,0
SKU-00361,2024-10-31,1650,0,10,3,0
SKU-00361,2024-11-01,1245,0,11,4,0
SKU-00361,2024-11-02,746,0,11,5,1
SKU-00361,2024-11-03,149,0,11,6,1
SKU-00361,2024-11-04,1453,0,11,0,0
SKU-00361,2024-11-05,1715,0,11,1,0
SKU-00361,2024-11-06,2287,1,11,2,0
SKU-00361,2024-11-07,1706,0,11,3,0
SKU-00361,2024-11-08,1502,0,11,4,0
SKU-00361,2024-11-09,628,0,11,5,1
SKU-00361,2024-11-10,164,0,11,6,1
SKU-00361,2024-11-11,1371,0,11,0,0
SKU-00361,2024-11-12,1460,1,11,1,0
SKU-00361,2024-11-13,1196,0,11,2,0
SKU-00361,2024-11-14,1423,0,11,3,0
SKU-00361,2024-11-15,923,0,11,4,0
SKU-00361,2024-11-16,853,0,11,5,1
SKU-00361,2024-11-17,122,0,11,6,1
SKU-00361,2024-11-18,1387,0,11,0,0
SKU-00361,2024-11-19,1324,0,11,1,0
SKU-00361,2024-11-20,777,0,11,2,0
SKU-00361,2024-11-21,1265,0,11,3,0
SKU-00361,2024-11-22,1223,0,11,4,0
SKU-00361,2024-11-23,964,0,11,5,1
SKU-00361,2024-11-24,100,0,11,6,1
SKU-00361,2024-11-25,907,0,11,0,0
SKU-00361,2024-11-26,1316,0,11,1,0
SKU-00361,2024-11-27,1547,0,11,2,0
SKU-00361,2024-11-28,1116,0,11,3,0
SKU-00361,2024-11-29,1448,0,11,4,0
SKU-00361,2024-11-30,817,0,11,5,1
SKU-00361,2024-12-01,96,0,12,6,1
SKU-00361,2024-12-02,1134,0,12,0,0
SKU-00361,2024-12-03,956,0,12,1,0
SKU-00361,2024-12-04,1004,0,12,2,0
SKU-00361,2024-12-05,888,0,12,3,0
SKU-00361,2024-12-06,813,0,12,4,0
SKU-00361,2024-12-07,659,0,12,5,1
SKU-00361,2024-12-08,83,0,12,6,1
SKU-00361,2024-12-09,983,0,12,0,0
SKU-00361,2024-12-10,868,0,12,1,0
SKU-00361,2024-12-11,824,0,12,2,0
SKU-00361,2024-12-12,828,0,12,3,0
SKU-00361,2024-12-13,791,0,12,4,0
SKU-00361,2024-12-14,452,0,12,5,1
SKU-00361,2024-12-15,83,0,12,6,1
SKU-00361,2024-12-16,1057,0,12,0,0
SKU-00361,2024-12-17,865,0,12,1,0
SKU-00361,2024-12-18,810,0,12,2,0
SKU-00361,2024-12-19,913,0,12,3,0
SKU-00361,2024-12-20,1153,0,12,4,0
SKU-00361,2024-12-21,542,0,12,5,1
SKU-00361,2024-12-22,100,0,12,6,1
SKU-00361,2024-12-23,1058,0,12,0,0
SKU-00361,2024-12-24,1091,0,12,1,0
SKU-00361,2024-12-25,981,0,12,2,0
SKU-00361,2024-12-26,737,0,12,3,0
SKU-00361,2024-12-27,714,0,12,4,0
SKU-00361,2024-12-28,471,0,12,5,1
SKU-00361,2024-12-29,103,0,12,6,1
SKU-00361,2024-12-30,807,0,12,0,0
SKU-00361,2024-12-31,1081,0,12,1,0
SKU-00474,2023-01-01,85,0,1,6,1
SKU-00474,2023-01-02,753,0,1,0,0
SKU-00474,2023-01-03,973,0,1,1,0
SKU-00474,2023-01-04,1007,0,1,2,0
SKU-00474,2023-01-05,845,0,1,3,0
SKU-00474,2023-01-06,1044,0,1,4,0
SKU-00474,2023-01-07,559,0,1,5,1
SKU-00474,2023-01-08,102,0,1,6,1
SKU-00474,2023-01-09,898,0,1,0,0
SKU-00474,2023-01-10,727,0,1,1,0
SKU-00474,2023-01-11,831,0,1,2,0
SKU-00474,2023-01-12,859,0,1,3,0
SKU-00474,2023-01-13,1090,0,1,4,0
SKU-00474,2023-01-14,587,0,1,5,1
SKU-00474,2023-01-15,86,0,1,6,1
SKU-00474,2023-01-16,1103,0,1,0,0
SKU-00474,2023-01-17,849,0,1,1,0
SKU-00474,2023-01-18,698,0,1,2,0
SKU-00474,2023-01-19,794,0,1,3,0
SKU-00474,2023-01-20,700,0,1,4,0
SKU-00474,2023-01-21,588,0,1,5,1
SKU-00474,2023-01-22,82,0,1,6,1
SKU-00474,2023-01-23,870,0,1,0,0
SKU-00474,2023-01-24,735,0,1,1,0
SKU-00474,2023-01-25,969,0,1,2,0
SKU-00474,2023-01-26,788,0,1,3,0
SKU-00474,2023-01-27,921,0,1,4,0
SKU-00474,2023-01-28,442,0,1,5,1
SKU-00474,2023-01-29,82,0,1,6,1
SKU-00474,2023-01-30,830,0,1,0,0
SKU-00474,2023-01-31,1041,0,1,1,0
SKU-00474,2023-02-01,504,0,2,2,0
SKU-00474,2023-02-02,674,0,2,3,0
SKU-00474,2023-02-03,685,0,2,4,0
SKU-00474,2023-02-04,450,0,2,5,1
SKU-00474,2023-02-05,60,0,2,6,1
SKU-00474,2023-02-06,660,0,2,0,0
SKU-00474,2023-02-07,388,0,2,1,0
SKU-00474,2023-02-08,719,0,2,2,0
SKU-00474,2023-02-09,574,0,2,3,0
SKU-00474,2023-02-10,572,0,2,4,0
SKU-00474,2023-02-11,343,0,2,5,1
SKU-00474,2023-02-12,66,0,2,6,1
SKU-00474,2023-02-13,749,0,2,0,0
SKU-00474,2023-02-14,665,0,2,1,0
SKU-00474,2023-02-15,695,0,2,2,0
SKU-00474,2023-02-16,546,0,2,3,0
SKU-00474,2023-02-17,555,0,2,4,0
SKU-00474,2023-02-18,358,0,2,5,1
SKU-00474,2023-02-19,74,0,2,6,1
SKU-00474,2023-02-20,654,0,2,0,0
SKU-00474,2023-02-21,690,0,2,1,0
SKU-00474,2023-02-22,528,0,2,2,0
SKU-00474,2023-02-23,635,0,2,3,0
SKU-00474,2023-02-24,628,0,2,4,0
SKU-00474,2023-02-25,450,0,2,5,1
SKU-00474,2023-02-26,83,0,2,6,1
SKU-00474,2023-02-27,502,0,2,0,0
SKU-00474,2023-02-28,543,0,2,1,0
SKU-00474,2023-03-01,650,0,3,2,0
SKU-00474,2023-03-02,635,0,3,3,0
SKU-00474,2023-03-03,619,0,3,4,0
SKU-00474,2023-03-04,369,0,3,5,1
SKU-00474,2023-03-05,66,0,3,6,1
SKU-00474,2023-03-06,637,0,3,0,0
SKU-00474,2023-03-07,587,0,3,1,0
SKU-00474,2023-03-08,448,0,3,2,0
SKU-00474,2023-03-09,565,0,3,3,0
SKU-00474,2023-03-10,602,0,3,4,0
SKU-00474,2023-03-11,392,0,3,5,1
SKU-00474,2023-03-12,67,0,3,6,1
SKU-00474,2023-03-13,593,0,3,0,0
SKU-00474,2023-03-14,804,0,3,1,0
SKU-00474,2023-03-15,589,0,3,2,0
SKU-00474,2023-03-16,852,0,3,3,0
SKU-00474,2023-03-17,646,0,3,4,0
SKU-00474,2023-03-18,344,0,3,5,1
SKU-00474,2023-03-19,58,0,3,6,1
SKU-00474,2023-03-20,587,0,3,0,0
SKU-00474,2023-03-21,504,0,3,1,0
SKU-00474,2023-03-22,573,0,3,2,0
SKU-00474,2023-03-23,712,0,3,3,0
SKU-00474,2023-03-24,803,0,3,4,0
SKU-00474,2023-03-25,363,0,3,5,1
SKU-00474,2023-03-26,64,0,3,6,1
SKU-00474,2023-03-27,560,0,3,0,0
SKU-00474,2023-03-28,773,0,3,1,0
SKU-00474,2023-03-29,556,0,3,2,0
SKU-00474,2023-03-30,861,0,3,3,0
SKU-00474,2023-03-31,650,0,3,4,0
SKU-00474,2023-04-01,352,0,4,5,1
SKU-00474,2023-04-02,65,0,4,6,1
SKU-00474,2023-04-03,499,0,4,0,0
SKU-00474,2023-04-04,508,0,4,1,0
SKU-00474,2023-04-05,622,0,4,2,0
SKU-00474,2023-04-06,596,0,4,3,0
SKU-00474,2023-04-07,692,0,4,4,0
SKU-00474,2023-04-08,407,0,4,5,1
SKU-00474,2023-04-09,60,0,4,6,1
SKU-00474,2023-04-10,491,0,4,0,0
SKU-00474,2023-04-11,700,0,4,1,0
SKU-00474,2023-04-12,639,0,4,2,0
SKU-00474,2023-04-13,650,0,4,3,0
SKU-00474,2023-04-14,652,0,4,4,0
SKU-00474,2023-04-15,358,0,4,5,1
SKU-00474,2023-04-16,56,0,4,6,1
SKU-00474,2023-04-17,573,0,4,0,0
SKU-00474,2023-04-18,559,0,4,1,0
SKU-00474,2023-04-19,463,0,4,2,0
SKU-00474,2023-04-20,610,0,4,3,0
SKU-00474,2023-04-21,474,0,4,4,0
SKU-00474,2023-04-22,360,0,4,5,1
SKU-00474,2023-04-23,52,0,4,6,1
SKU-00474,2023-04-24,553,0,4,0,0
SKU-00474,2023-04-25,651,0,4,1,0
SKU-00474,2023-04-26,652,0,4,2,0
SKU-00474,2023-04-27,608,0,4,3,0
SKU-00474,2023-04-28,528,0,4,4,0
SKU-00474,2023-04-29,369,0,4,5,1
SKU-00474,2023-04-30,55,0,4,6,1
SKU-00474,2023-05-01,522,0,5,0,0
SKU-00474,2023-05-02,513,0,5,1,0
SKU-00474,2023-05-03,705,0,5,2,0
SKU-00474,2023-05-04,649,0,5,3,0
SKU-00474,2023-05-05,650,0,5,4,0
SKU-00474,2023-05-06,328,0,5,5,1
SKU-00474,2023-05-07,58,0,5,6,1
SKU-00474,2023-05-08,742,0,5,0,0
SKU-00474,2023-05-09,539,0,5,1,0
SKU-00474,2023-05-10,541,0,5,2,0
SKU-00474,2023-05-11,596,0,5,3,0
SKU-00474,2023-05-12,714,0,5,4,0
SKU-00474,2023-05-13,317,0,5,5,1
SKU-00474,2023-05-14,54,0,5,6,1
SKU-00474,2023-05-15,547,0,5,0,0
SKU-00474,2023-05-16,572,0,5,1,0
SKU-00474,2023-05-17,521,0,5,2,0
SKU-00474,2023-05-18,505,0,5,3,0
SKU-00474,2023-05-19,475,0,5,4,0
SKU-00474,2023-05-20,393,0,5,5,1
SKU-00474,2023-05-21,71,0,5,6,1
SKU-00474,2023-05-22,664,0,5,0,0
SKU-00474,2023-05-23,567,0,5,1,0
SKU-00474,2023-05-24,538,0,5,2,0
SKU-00474,2023-05-25,764,0,5,3,0
SKU-00474,2023-05-26,923,0,5,4,0
SKU-00474,2023-05-27,420,0,5,5,1
SKU-00474,2023-05-28,53,0,5,6,1
SKU-00474,2023-05-29,574,0,5,0,0
SKU-00474,2023-05-30,585,0,5,1,0
SKU-00474,2023-05-31,515,0,5,2,0
SKU-00474,2023-06-01,426,0,6,3,0
SKU-00474,2023-06-02,680,0,6,4,0
SKU-00474,2023-06-03,303,0,6,5,1
SKU-00474,2023-06-04,39,0,6,6,1
SKU-00474,2023-06-05,409,0,6,0,0
SKU-00474,2023-06-06,647,0,6,1,0
SKU-00474,2023-06-07,541,0,6,2,0
SKU-00474,2023-06-08,410,0,6,3,0
SKU-00474,2023-06-09,494,0,6,4,0
SKU-00474,2023-06-10,245,0,6,5,1
SKU-00474,2023-06-11,55,0,6,6,1
SKU-00474,2023-06-12,422,0,6,0,0
SKU-00474,2023-06-13,448,0,6,1,0
SKU-00474,2023-06-14,462,0,6,2,0
SKU-00474,2023-06-15,711,0,6,3,0
SKU-00474,2023-06-16,498,0,6,4,0
SKU-00474,2023-06-17,279,0,6,5,1
SKU-00474,2023-06-18,60,0,6,6,1
SKU-00474,2023-06-19,537,0,6,0,0
SKU-00474,2023-06-20,440,0,6,1,0
SKU-00474,2023-06-21,512,0,6,2,0
SKU-00474,2023-06-22,482,0,6,3,0
SKU-00474,2023-06-23,479,0,6,4,0
SKU-00474,2023-06-24,302,0,6,5,1
SKU-00474,2023-06-25,57,0,6,6,1
SKU-00474,2023-06-26,493,0,6,0,0
SKU-00474,2023-06-27,624,0,6,1,0
SKU-00474,2023-06-28,443,0,6,2,0
SKU-00474,2023-06-29,476,0,6,3,0
SKU-00474,2023-06-30,523,0,6,4,0
SKU-00474,2023-07-01,292,0,7,5,1
SKU-00474,2023-07-02,52,0,7,6,1
SKU-00474,2023-07-03,486,0,7,0,0
SKU-00474,2023-07-04,533,0,7,1,0
SKU-00474,2023-07-05,758,0,7,2,0
SKU-00474,2023-07-06,474,0,7,3,0
SKU-00474,2023-07-07,526,0,7,4,0
SKU-00474,2023-07-08,266,0,7,5,1
SKU-00474,2023-07-09,52,0,7,6,1
SKU-00474,2023-07-10,417,0,7,0,0
SKU-00474,2023-07-11,478,0,7,1,0
SKU-00474,2023-07-12,385,0,7,2,0
SKU-00474,2023-07-13,568,0,7,3,0
SKU-00474,2023-07-14,546,0,7,4,0
SKU-00474,2023-07-15,309,0,7,5,1
SKU-00474,2023-07-16,51,0,7,6,1
SKU-00474,2023-07-17,447,0,7,0,0
SKU-00474,2023-07-18,735,0,7,1,0
SKU-00474,2023-07-19,593,0,7,2,0
SKU-00474,2023-07-20,421,0,7,3,0
SKU-00474,2023-07-21,745,0,7,4,0
SKU-00474,2023-07-22,287,0,7,5,1
SKU-00474,2023-07-23,58,0,7,6,1
SKU-00474,2023-07-24,338,0,7,0,0
SKU-00474,2023-07-25,637,0,7,1,0
SKU-00474,2023-07-26,514,0,7,2,0
SKU-00474,2023-07-27,471,0,7,3,0
SKU-00474,2023-07-28,403,0,7,4,0
SKU-00474,2023-07-29,339,0,7,5,1
SKU-00474,2023-07-30,46,0,7,6,1
SKU-00474,2023-07-31,650,0,7,0,0
SKU-00474,2023-08-01,606,0,8,1,0
SKU-00474,2023-08-02,475,0,8,2,0
SKU-00474,2023-08-03,429,0,8,3,0
SKU-00474,2023-08-04,494,0,8,4,0
SKU-00474,2023-08-05,297,0,8,5,1
SKU-00474,2023-08-06,41,0,8,6,1
SKU-00474,2023-08-07,622,0,8,0,0
SKU-00474,2023-08-08,461,0,8,1,0
SKU-00474,2023-08-09,602,0,8,2,0
SKU-00474,2023-08-10,442,0,8,3,0
SKU-00474,2023-08-11,466,0,8,4,0
SKU-00474,2023-08-12,286,0,8,5,1
SKU-00474,2023-08-13,48,0,8,6,1
SKU-00474,2023-08-14,533,0,8,0,0
SKU-00474,2023-08-15,557,0,8,1,0
SKU-00474,2023-08-16,439,0,8,2,0
SKU-00474,2023-08-17,410,0,8,3,0
SKU-00474,2023-08-18,560,0,8,4,0
SKU-00474,2023-08-19,299,0,8,5,1
SKU-00474,2023-08-20,48,0,8,6,1
SKU-00474,2023-08-21,772,0,8,0,0
SKU-00474,2023-08-22,431,0,8,1,0
SKU-00474,2023-08-23,578,0,8,2,0
SKU-00474,2023-08-24,691,0,8,3,0
SKU-00474,2023-08-25,453,0,8,4,0
SKU-00474,2023-08-26,386,0,8,5,1
SKU-00474,2023-08-27,62,0,8,6,1
SKU-00474,2023-08-28,400,0,8,0,0
SKU-00474,2023-08-29,503,0,8,1,0
SKU-00474,2023-08-30,357,0,8,2,0
SKU-00474,2023-08-31,549,0,8,3,0
SKU-00474,2023-09-01,573,0,9,4,0
SKU-00474,2023-09-02,468,0,9,5,1
SKU-00474,2023-09-03,75,0,9,6,1
SKU-00474,2023-09-04,505,0,9,0,0
SKU-00474,2023-09-05,573,0,9,1,0
SKU-00474,2023-09-06,930,0,9,2,0
SKU-00474,2023-09-07,519,0,9,3,0
SKU-00474,2023-09-08,691,0,9,4,0
SKU-00474,2023-09-09,373,0,9,5,1
SKU-00474,2023-09-10,55,0,9,6,1
SKU-00474,2023-09-11,616,0,9,0,0
SKU-00474,2023-09-12,572,0,9,1,0
SKU-00474,2023-09-13,882,0,9,2,0
SKU-00474,2023-09-14,580,0,9,3,0
SKU-00474,2023-09-15,575,0,9,4,0
SKU-00474,2023-09-16,412,0,9,5,1
SKU-00474,2023-09-17,60,0,9,6,1
SKU-00474,2023-09-18,831,0,9,0,0
SKU-00474,2023-09-19,608,0,9,1,0
SKU-00474,2023-09-20,894,0,9,2,0
SKU-00474,2023-09-21,518,0,9,3,0
SKU-00474,2023-09-22,670,0,9,4,0
SKU-00474,2023-09-23,251,0,9,5,1
SKU-00474,2023-09-24,54,0,9,6,1
SKU-00474,2023-09-25,678,0,9,0,0
SKU-00474,2023-09-26,638,0,9,1,0
SKU-00474,2023-09-27,693,0,9,2,0
SKU-00474,2023-09-28,729,0,9,3,0
SKU-00474,2023-09-29,716,0,9,4,0
SKU-00474,2023-09-30,338,0,9,5,1
SKU-00474,2023-10-01,148,0,10,6,1
SKU-00474,2023-10-02,1295,0,10,0,0
SKU-00474,2023-10-03,1640,1,10,1,0
SKU-00474,2023-10-04,2008,1,10,2,0
SKU-00474,2023-10-05,894,0,10,3,0
SKU-00474,2023-10-06,1345,0,10,4,0
SKU-00474,2023-10-07,782,0,10,5,1
SKU-00474,2023-10-08,158,0,10,6,1
SKU-00474,2023-10-09,1408,0,10,0,0
SKU-00474,2023-10-10,1289,0,10,1,0
SKU-00474,2023-10-11,1821,0,10,2,0
SKU-00474,2023-10-12,1201,0,10,3,0
SKU-00474,2023-10-13,2177,1,10,4,0
SKU-00474,2023-10-14,1350,1,10,5,1
SKU-00474,2023-10-15,266,1,10,6,1
SKU-00474,2023-10-16,1504,0,10,0,0
SKU-00474,2023-10-17,1186,0,10,1,0
SKU-00474,2023-10-18,1418,0,10,2,0
SKU-00474,2023-10-19,1667,0,10,3,0
SKU-00474,2023-10-20,2400,1,10,4,0
SKU-00474,2023-10-21,933,0,10,5,1
SKU-00474,2023-10-22,149,0,10,6,1
SKU-00474,2023-10-23,1585,0,10,0,0
SKU-00474,2023-10-24,1122,0,10,1,0
SKU-00474,2023-10-25,1211,0,10,2,0
SKU-00474,2023-10-26,2227,1,10,3,0
SKU-00474,2023-10-27,2119,1,10,4,0
SKU-00474,2023-10-28,1212,1,10,5,1
SKU-00474,2023-10-29,134,0,10,6,1
SKU-00474,2023-10-30,1156,0,10,0,0
SKU-00474,2023-10-31,983,0,10,1,0
SKU-00474,2023-11-01,2156,1,11,2,0
SKU-00474,2023-11-02,1588,1,11,3,0
SKU-00474,2023-11-03,1544,0,11,4,0
SKU-00474,2023-11-04,1109,1,11,5,1
SKU-00474,2023-11-05,200,1,11,6,1
SKU-00474,2023-11-06,1293,0,11,0,0
SKU-00474,2023-11-07,1006,0,11,1,0
SKU-00474,2023-11-08,1619,0,11,2,0
SKU-00474,2023-11-09,1088,0,11,3,0
SKU-00474,2023-11-10,1421,0,11,4,0
SKU-00474,2023-11-11,762,0,11,5,1
SKU-00474,2023-11-12,146,0,11,6,1
SKU-00474,2023-11-13,1708,0,11,0,0
SKU-00474,2023-11-14,1744,0,11,1,0
SKU-00474,2023-11-15,1420,0,11,2,0
SKU-00474,2023-11-16,1552,0,11,3,0
SKU-00474,2023-11-17,1409,0,11,4,0
SKU-00474,2023-11-18,1225,1,11,5,1
SKU-00474,2023-11-19,138,0,11,6,1
SKU-00474,2023-11-20,1098,0,11,0,0
SKU-00474,2023-11-21,2645,1,11,1,0
SKU-00474,2023-11-22,1406,0,11,2,0
